mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
75635.83790028452,445.9455,-5398.366076803797,1019.822264931006,4331.197245226751,52.703245757842026,3.3121335061014943,14210.0,0.82,515.2347,3000.0,296.4565,1.809396892011019,EIN60R_1719,pop,111425.3328661103,0.002533415069180865,False
75597.46260677537,467.181,-10419.028008781732,3518.2748443891865,4654.826281631669,52.72564119965326,3.2375389197663,15272.0,0.82,513.1461,3000.0,296.47,1.7983293138942014,EIN60R_1719,pop,109278.13106830104,0.0023744911266901053,False
75559.31743074267,488.4165,-15418.599108984625,6007.706589691399,4978.455318035718,52.74790926187124,3.1631815210888408,16334.0,0.82,511.049,3000.0,296.4711,1.7867542244311756,EIN60R_1719,pop,107238.0963738671,0.0022318854305898024,False
75521.41108877378,509.652,-20397.542111122762,8486.97629998568,5302.084354438772,52.77004016763751,3.0890554150725884,17395.0,0.82,508.9432,3000.0,296.4352,1.7747795416777383,EIN60R_1719,pop,105305.48014702514,0.0021042046727010435,False
75483.7500767532,530.8875,-25357.357977500513,10952.853110088281,5625.713390840693,52.7920052811912,3.015139482985175,18457.0,0.82,506.8288,3000.0,296.3681,1.7624894991818187,EIN60R_1719,pop,103476.47733456075,0.001990236626934987,False
75446.33855636918,552.123,-30299.286567729923,13402.615114773214,5949.342427241329,52.81378050371845,2.9414165935945817,19519.0,0.82,504.7054,3000.0,296.3652,1.7500011427517934,EIN60R_1719,pop,101751.69165237108,0.0018857137977386497,False
75409.17828156786,573.3585,-35220.47485569955,15841.78877561009,6272.971463640088,52.83541613692785,2.8679297755494453,20581.0,0.82,502.5731,3000.0,296.3088,1.7374240837063863,EIN60R_1719,pop,100130.50621221334,0.0007522673986415898,False
75372.2685603826,594.594,-40123.10057137911,18265.75117086695,6596.600500036089,52.856870938058,2.7946481293146275,21642.0,0.82,500.4317,3000.0,296.3551,1.724878526950941,EIN60R_1719,pop,98613.4881871374,0.0,False
75335.60624709447,615.8295,-45002.71982692718,20683.253778043676,6920.229536429889,52.878224413834985,2.7216377793032667,22704.0,0.82,498.2811,3000.0,296.3142,1.712451954508813,EIN60R_1719,pop,97198.1770030015,0.0,False
75299.18575953235,637.065,-49862.92287155457,23086.813571268358,7243.858572821145,52.89940949168399,2.6488471712864423,23766.0,0.82,496.1211,3000.0,296.3483,1.7002611316972955,EIN60R_1719,pop,95885.64201716792,0.0,False
75262.9991164285,658.3005,-54700.46685572312,25482.750119574397,7567.487609209515,52.920483788285786,2.5763246782155926,24828.0,0.82,493.9518,3000.0,296.3692,1.6884091847907783,EIN60R_1719,pop,94676.09423460215,0.0,False
75227.03599004974,679.536,-59515.81810586629,27869.883663966953,7891.116645594616,52.94143718559771,2.5040644124387765,25889.0,0.82,491.7728,3000.0,296.391,1.6770048327752625,EIN60R_1719,pop,93570.64485428506,0.0,False
75191.2837697677,700.7715,-64308.85065627051,30248.228408200583,8214.745681976052,52.962270355949315,2.4320691447720915,26951.0,0.82,489.5842,3000.0,296.3601,1.6661228291978536,EIN60R_1719,pop,92568.55605041081,0.0,False
75155.72763278177,722.007,-69081.65328052238,32613.331036930824,8538.374718353452,52.98294351715018,2.360309523847883,28013.0,0.82,487.3857,3000.0,296.3866,1.6558628756690699,EIN60R_1719,pop,91671.65677052303,0.0,False
75120.35061882898,743.2425,-73831.7583647648,34969.92342013731,8862.0037547265,53.003500035569935,2.2888223811978423,29075.0,0.82,485.1773,3000.0,296.3164,1.6463095395010678,EIN60R_1719,pop,90881.38051061163,0.0,False
75085.13370639633,764.478,-78563.03251279608,37309.95367640458,9185.632791012224,53.02386748297681,2.217552759408332,30137.0,0.8186,482.1343,3000.0,296.2953,1.6376610587817222,EIN60R_1719,pop,90112.47125539834,0.0,False
75050.07509135432,785.7135,-83265.27948494011,39633.46978666461,9509.26182732358,53.04404831970392,2.146654301863137,31198.0,0.813889,477.1475,3000.0,296.2943,1.6305862883138447,EIN60R_1719,pop,89299.50113245875,0.0,False
75015.18739690474,806.949,-87918.6470132019,41932.726674206926,9832.89086365759,53.063976885048156,2.076427538039894,32260.0,0.807687,471.3061,3000.0,296.2654,1.6254745508631805,EIN60R_1719,pop,88625.34387001494,0.0,False
74980.44141641274,828.1845,-92515.8689897164,44201.35993622444,10156.519900012252,53.083598449078174,2.006985157117346,33322.0,0.801486,465.4884,3000.0,296.2365,1.6222867166672281,EIN60R_1719,pop,88172.49860263732,0.0,False
60757.328357225786,0.0,89116.92793830675,-40622.480615298664,30.480000304316174,52.30459976287814,4.777520178304874,100.0,0.3,198.3755,3000.0,237.9631,1.843351605298,EIN60R_1705,fuel,119399.61748774274,0.2865801655601416,False
60718.25990691097,21.1878,87307.43458191202,-41754.798056562824,353.3813468009997,52.29471107563889,4.750615317841096,1159.0,0.371457,244.7298,3000.0,237.9631,1.772557283574262,EIN60R_1705,fuel,104235.88511558739,0.1332777364427155,False
60680.71305065711,42.3755,85066.72086089075,-43156.95806904688,676.2826932977838,52.28245728251433,4.717315473763541,2219.0,0.45652,299.6665,3000.0,269.7448,1.7197130402840137,EIN60R_1705,fuel,97083.61406843769,0.08054871012575553,False
60644.33720139459,63.5633,81822.33546586345,-43171.41159206037,999.1840397947245,52.28282324711122,4.669625349403067,3278.0,0.54681,357.6041,3000.0,296.9094,1.7188217706528734,EIN60R_1705,fuel,96977.59723682454,0.06161134972888399,False
