mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
74291.27583283602,86.8447,87000.09111832031,22427.93079325226,1210.317514333126,52.25539975173407,4.660716139699577,3971.0,0.539119,351.7143,3000.0,254.0546,1.8066873842869768,VLG8379_316,fuel,110250.37906559977,0.02869424358580207,False
74252.10593736656,108.5558,83243.48719279951,21354.618179725792,1541.19564505514,52.24633096335323,4.605268557131022,5056.0,0.600093,389.9878,3000.0,254.0576,1.8070554447401217,VLG8379_316,fuel,110324.71176548155,0.023585100114218945,False
74212.94958166074,130.267,79075.34011955866,20163.95327985966,1872.073775777266,52.236240357546265,4.543773204466316,6142.0,0.659038,426.6361,3000.0,254.0627,1.8149686760731125,VLG8379_316,fuel,111987.88113662502,0.0212317023570014,False
74173.63505578392,151.9781,74513.29347061279,18861.204486294093,2202.9519064994665,52.22516347688747,4.476498593174583,7228.0,0.714598,460.797,3000.0,254.0688,1.8258098842165726,VLG8379_316,fuel,114503.34623209415,0.020404463301526937,False
74134.09089948896,173.6893,69584.19188651718,17454.209630664394,2533.830037221719,52.21315753109619,4.403849079381633,8313.0,0.76605,492.0316,3000.0,254.0746,1.8364071179421186,VLG8379_316,fuel,117309.50068118025,0.01814124100584703,False
74094.31679238583,195.4005,64319.56831461118,15952.02261869125,2864.7081679440093,52.20029032746036,4.326297899215024,9399.0,0.813167,520.2235,3000.0,254.0786,1.8452623618366633,VLG8379_316,fuel,120295.89799776676,0.014627497999050436,False
74054.32723145289,217.1116,58752.212110046596,14363.874141394841,3195.586298666326,52.186631706113474,4.244336295117741,10484.0,0.82,522.4974,3000.0,254.0818,1.8391092754049272,VLG8379_316,fuel,118607.39098203406,0.011840107895066778,False
74014.45856913876,238.8228,53160.44498747395,12769.093703122728,3526.464429388633,52.17285903971997,4.162066150520272,11570.0,0.82,520.3917,3000.0,254.0837,1.8296285178098972,VLG8379_316,fuel,116001.96724699633,0.00944365149921017,False
73974.79734409427,260.534,47591.3228021241,11180.975765215875,3857.3425601109248,52.159087131885904,4.080179928712144,12655.0,0.82,518.2775,3000.0,254.0849,1.8193113753853716,VLG8379_316,fuel,113514.82398857042,0.007274973168612846,False
73935.36029951191,282.2451,42044.958497203515,9599.476527660638,4188.220690833198,52.145316335130886,3.998678802983583,13741.0,0.82,516.1547,3000.0,254.0867,1.808210837204249,VLG8379_316,fuel,111140.5833338421,0.005793033003951541,False
