mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,map_type,thrust,cost_grid,max_fuel
69758.62207705608,819.3808,-29248.905725458742,-82630.49991959875,9950.779901309257,50.668731491884124,3.8638606162506273,32647.0,0.779362,453.9999,-0.0,198.7147,0.7487320028583497,VLG12BR_219,fuel,N,38457.073063891046,0.0,True
69752.96271874035,826.8981,-29812.235819437294,-84293.38352645915,9950.779901235072,50.65374824914304,3.8560029396210895,32647.0,0.779375,454.0076,-0.0,198.7114,0.7486947739417427,VLG12BR_219,fuel,N,38455.469762075336,0.0,True
69747.30362496283,834.4153,-30375.47910245008,-85956.32806627515,9950.779901160871,50.63876393515944,3.848151509435031,32647.0,0.779376,454.0079,-0.0,198.7023,0.7486487529455716,VLG12BR_219,fuel,N,38453.30588214944,0.0,True
69741.6448886505,841.9326,-30938.459368626838,-87619.36289490816,9950.77990108667,50.623778296253,3.8403088192852683,32647.0,0.779388,454.0148,-0.0,198.7028,0.7486105902694071,VLG12BR_219,fuel,N,38451.64276969269,0.0,True
69735.98642673549,849.4498,-31501.463626656558,-89282.41786832143,9950.779901012453,50.6087919489361,3.8324707872399735,32647.0,0.779378,454.0092,-0.0,198.7018,0.7485575630820986,VLG12BR_219,fuel,N,38449.0321698308,0.0,True
69730.32839699858,856.9671,-32064.430526321612,-90945.46235030274,9950.779900938225,50.59380517267472,3.8246382744581777,32647.0,0.779374,454.0066,-0.0,198.6918,0.7485081110480039,VLG12BR_219,fuel,N,38446.64941897763,0.0,True
69724.67076055173,864.4843,-32627.104592513067,-92608.59543875966,9950.779900863983,50.57881709143378,3.8168149013942294,32647.0,0.779345,453.99,-0.0,198.6893,0.7484420037600932,VLG12BR_219,fuel,N,38443.205910590346,0.0,True
69719.01369276154,872.0016,-33189.68683399236,-94271.69194369615,9950.77990078973,50.56382882095158,3.8089978018657313,32647.0,0.779322,453.9763,-0.0,198.6933,0.7483793524928715,VLG12BR_219,fuel,N,38439.98308514961,0.0,True
69713.3571581692,879.5188,-33752.36637898714,-95934.69938721781,9950.779900715475,50.54884082299082,3.801184287408223,32647.0,0.779296,453.9611,-0.0,198.6862,0.7483149209938544,VLG12BR_219,fuel,N,38436.647512351105,0.0,True
69707.70117444904,887.0361,-34314.82172485062,-97597.72072427004,9950.77990064121,50.53385219108949,3.7933789114574203,32647.0,0.779268,453.9451,-0.0,198.6798,0.7482495423936313,VLG12BR_219,fuel,N,38433.252329675764,0.0,True
69702.04575155371,894.5533,-34877.07238909121,-99260.74603129672,9950.77990056693,50.51886301456185,3.785581388425498,32647.0,0.779254,453.937,-0.0,198.6855,0.7481935701096463,VLG12BR_219,fuel,N,38430.45567782105,0.0,True
69696.39079023538,902.0706,-35439.477801392706,-100923.6861167506,9950.779900492647,50.50387407468479,3.7777866194855827,32647.0,0.77924,453.929,-0.0,198.6912,0.7481377217270346,VLG12BR_219,fuel,N,38427.66708788036,0.0,True
71037.09173568721,0.0,34058.248665650455,101161.12165061983,30.480000089425292,52.32130050575731,4.779960155684999,100.0,0.3,198.3755,2141.0,183.0038,1.8139920796665043,VLG12BR_219,pop,N,111775.50493967986,0.08769505841800845,True
71022.92826537124,7.8063,34016.758023952214,100370.42599315551,115.39553984433518,52.31419237072524,4.7792696499054435,379.0,0.325076,214.7512,2219.0,183.0038,1.7930073075465485,VLG12BR_219,pop,N,107649.96320135638,0.069125702252682,True
71008.92910177326,15.6126,33971.82214938681,99514.07382724676,203.40672858104844,52.306493997136776,4.778522062046866,667.0,0.351311,231.8513,2297.0,175.607,1.7747309559201445,VLG12BR_219,pop,N,104576.68667729432,0.05463933694799519,True
70995.07356291969,23.4188,34042.7650421454,98590.61351095377,294.5135666128281,52.29818498279751,4.779471922992115,966.0,0.378356,249.4417,2375.0,177.3441,1.7609476484019861,VLG12BR_219,pop,N,102490.28101427172,0.04748725143564361,True
70981.32695437918,31.2251,34088.954721850685,97594.89141117083,388.7160540228504,52.28922764279407,4.780050193942447,1275.0,0.405883,267.3033,2454.0,179.042,1.7526926502563047,VLG12BR_219,pop,N,101317.6602178502,0.042404697895793826,True
70967.64779700688,39.0314,34106.81944329126,96526.55864796204,486.0141908336213,52.27961906549509,4.780204541264856,1595.0,0.433597,285.2386,2532.0,179.605,1.749609735433463,VLG12BR_219,pop,N,100892.83228374063,0.03762818854880176,True
70953.99432521721,46.8377,34114.68258207579,95386.1307780845,586.4079770334287,52.269362757384926,4.780204551036355,1924.0,0.461239,303.075,2610.0,176.2072,1.7513147642826483,VLG12BR_219,pop,N,101126.94418411245,0.03294315027844226,True
70940.32916689203,54.6439,34194.85548187647,94176.76714198048,689.8974125831403,52.258482042491835,4.78125993071404,2263.0,0.488588,320.6658,2688.0,171.1083,1.7568842993400169,VLG12BR_219,pop,N,101906.48514431721,0.030010759788274173,True
70926.62204708176,62.4502,34393.09963631667,92909.5989275931,796.4824974120314,52.24707415020588,4.784043131944917,2613.0,0.515459,337.8886,2766.0,168.6208,1.7652616529731675,VLG12BR_219,pop,N,103124.94691207657,0.027461876530290745,True
70912.85082231258,70.2565,34659.78316977163,91584.51321093521,906.1632313920534,52.2351410587639,4.787823933778485,2973.0,0.541703,354.6443,2844.0,168.5887,1.7754267275130238,VLG12BR_219,pop,N,104686.77693526272,0.024679131211189944,True
70899.00130148912,78.0628,34940.50301164433,90193.71949374613,1018.93961427566,52.22261605398398,4.7918019762088555,3343.0,0.567201,370.8548,2922.0,170.348,1.78647913731163,VLG12BR_219,pop,N,106506.069868447,0.022580426527231412,True
70885.06630017165,85.8691,35189.28594212126,88730.89763867394,1134.8116454466572,52.20944520550385,4.795301605562086,3723.0,0.591862,386.4606,3000.0,171.8229,1.7976926273334455,VLG12BR_219,pop,N,108507.25909777079,0.02115700990740832,True
70871.04430222348,93.6753,35409.23150812813,87200.24696372225,1253.7793214675387,52.19566612107946,4.7983690093589635,4113.0,0.615618,401.4188,3000.0,172.7011,1.801890038536859,VLG12BR_219,pop,N,109303.77283757315,0.01993659880653521,True
70856.99031360899,101.4816,35613.33949761403,85606.69904142157,1372.746999320727,52.181322347136565,4.801195640485186,4504.0,0.638842,415.9864,3000.0,173.0564,1.8069180089239778,VLG12BR_219,pop,N,110296.92598848954,0.018932735764049028,True
70842.8975828758,109.2879,35814.64635185268,83953.73519272705,1491.7146772528192,52.16644436521034,4.803973124557098,4894.0,0.661469,430.1231,3000.0,172.9173,1.8124332818769213,VLG12BR_219,pop,N,111440.85293461726,0.01800685250589319,True
70828.76216250802,117.0942,36026.97735933586,82244.83248967475,1610.682355247448,52.15106254916285,4.806904408789246,5284.0,0.67206,436.403,3000.0,172.4511,1.8134024777391557,VLG12BR_219,pop,N,111648.30718950959,0.017176305847878704,True
70814.6194121986,124.9005,36256.52317373695,80512.67587312263,1729.6500332539802,52.1354704163488,4.810083430661508,5675.0,0.678286,439.8321,3000.0,172.118,1.812580492419871,VLG12BR_219,pop,N,111472.2335558906,0.016923157991946745,True
70800.48325261436,132.7067,36498.02841439181,78768.22456750306,1848.6177112382036,52.11976684848281,4.813434096448022,6065.0,0.684734,443.3928,3000.0,171.8018,1.811837645026981,VLG12BR_219,pop,N,111314.34953452526,0.016822078626720974,True
70786.35312584702,140.513,36751.19865341644,77010.96121878565,1967.585389199851,52.103947198152376,4.816951834807835,6455.0,0.691266,446.9951,3000.0,171.51,1.8111095890049094,VLG12BR_219,pop,N,111160.7288287338,0.016737278020483266,True
70772.22891720469,148.3193,37015.4528128911,75240.68379337327,2086.553067138369,52.08800967251398,4.820627915985511,6846.0,0.697915,450.6606,3000.0,171.2651,1.8104029908660884,VLG12BR_219,pop,N,111012.67737089898,0.016648935061389255,True
70758.11039866219,156.1256,37289.510500691555,73456.9852301614,2205.5207450533876,52.07195068228259,4.824443366040326,7236.0,0.704235,454.1012,3000.0,171.0763,1.8095385000558675,VLG12BR_219,pop,N,110832.91364742632,0.016564046613227187,True
70743.99886730687,163.9318,37571.58950479834,71660.53381681815,2324.48842294719,52.055776344481345,4.828372014297418,7626.0,0.709105,456.5951,3000.0,171.1433,1.808005194075262,VLG12BR_219,pop,N,110517.6969334016,0.016300242640905235,True
70729.89955386372,171.7381,37853.10887396835,69853.84746495825,2443.456100823441,52.039509875710245,4.832288538582374,8017.0,0.71365,458.8704,3000.0,171.6828,1.8062781614469365,VLG12BR_219,pop,N,110168.02827076484,0.015966154302767786,True
70715.81390953912,179.5444,38118.927758113154,68035.54049356325,2562.4237786832223,52.02313985389293,4.835971501818651,8407.0,0.71794,460.9729,3000.0,172.6802,1.8044008449934603,VLG12BR_219,pop,N,109794.14581660426,0.015629638920096455,True
70701.74317506164,187.3507,38354.13254322774,66204.4996192765,2681.391456527363,52.00665731717009,4.839203138891453,8797.0,0.72207,462.964,3000.0,174.1258,1.802404369917164,VLG12BR_219,pop,N,109403.34767983726,0.015286859549948703,True
70687.68828372755,195.157,38543.88902775969,64360.14713375038,2800.3591343562102,51.990058134083284,4.841767227607762,9188.0,0.726487,465.1303,3000.0,175.9906,1.8004818470275141,VLG12BR_219,pop,N,109033.39390842765,0.014951507564124767,True
70673.64859076042,202.9632,38674.13726896262,62501.910731855314,2919.3268121695155,51.97333817717078,4.843459176822787,9578.0,0.73125,467.5088,3000.0,178.0767,1.7986802868583984,VLG12BR_219,pop,N,108692.16446818478,0.014704201816817628,True
70659.62322099207,210.7695,38736.976686797614,60630.6099501,3038.294489965374,51.956505402210986,4.8441647503054375,9968.0,0.736166,469.975,3000.0,180.3076,1.7969041567676074,VLG12BR_219,pop,N,108360.71913359012,0.014480600429452376,True
70645.61197761905,218.5758,38726.871019389015,58748.3687282061,3157.262167743237,51.939579310815,4.843804533495838,10358.0,0.741277,472.5558,3000.0,182.6776,1.7951744059356616,VLG12BR_219,pop,N,108042.50246067083,0.014282885220688516,True
70631.61450157726,226.3821,38638.45311186518,56857.794042943424,3276.2298455023188,51.92258370833854,4.842301764267181,10749.0,0.746738,475.349,3000.0,185.1736,1.7935560460884554,VLG12BR_219,pop,N,107748.72828849909,0.014111461381868133,True
70617.62985187105,234.1883,38466.774430053774,54961.68216264384,3395.1975232414898,51.90554403791746,4.839585927208289,11139.0,0.753955,479.2471,3000.0,187.6786,1.7927414203537457,VLG12BR_219,pop,N,107602.25884627976,0.014014005884624663,True
70603.65182671591,241.9946,38210.292564967625,53059.35761643869,3514.165200956746,51.88845424600051,4.835635858332663,11529.0,0.761882,483.5815,3000.0,190.1441,1.7922405225954736,VLG12BR_219,pop,N,107512.65634562827,0.01409813839818579,True
70589.67797625488,249.8009,37869.14699817128,51152.67692847176,3633.132878643754,51.87133089385884,4.830455210792053,11920.0,0.770184,488.1379,3000.0,192.5703,1.7918891237836096,VLG12BR_219,pop,N,107450.02028206977,0.01419121205392829,True
70575.70705586005,257.6072,37443.60552069697,49244.272148374876,3752.1005563004037,51.854197470455695,4.824049582831971,12310.0,0.777647,492.1473,3000.0,194.9415,1.7911126659151468,VLG12BR_219,pop,N,107313.27197708216,0.014298969781166111,True
70561.74241107148,265.4135,36935.3168805383,47339.53747188134,3871.0682339206423,51.837102176148115,4.816444947515607,12700.0,0.782548,494.5224,3000.0,197.3721,1.7890339124919254,VLG12BR_219,pop,N,106951.82947469715,0.014416973419530955,True
70547.79410400054,273.2197,36343.85934838566,45448.96356779247,3990.0359114954317,51.82013914766756,4.807637616264243,13091.0,0.785287,495.5228,3000.0,200.0393,1.7858150699402089,VLG12BR_219,pop,N,106401.94814795436,0.014301419974949737,True
70533.87091872866,281.026,35663.685857147924,43584.18782179398,4109.0035890358095,51.80341312302873,4.797549395223929,13481.0,0.787634,496.2705,3000.0,202.5038,1.7823458613307732,VLG12BR_219,pop,N,105824.60033688485,0.013997901191264222,True
70519.97480203469,288.8323,34902.80848806999,41747.61087635672,4227.971266543691,51.78694486211012,4.786298266237465,13871.0,0.789704,496.8382,3000.0,204.9768,1.7786717786743735,VLG12BR_219,pop,N,105229.35692006908,0.013682182545889666,True
70506.1072604812,296.6386,34062.432385569875,39943.510717545585,4346.938944018923,51.7707724298722,4.773903239866278,14262.0,0.791478,497.2156,3000.0,207.7312,1.7747732512228696,VLG12BR_219,pop,N,104614.31573677767,0.013393206856893373,True
70492.2698809946,304.4448,33135.62598333336,38180.54076123234,4465.906621459833,51.75497369504518,4.760265425767716,14652.0,0.793036,497.4523,3000.0,209.9009,1.770711346628199,VLG12BR_219,pop,N,103990.46938698302,0.013068781640313958,True
70478.4639377713,312.2511,32142.266728834846,36453.10191368394,4584.874298865482,51.739496733031615,4.745673938359747,15042.0,0.794858,497.8509,3000.0,211.0906,1.76671934394736,VLG12BR_219,pop,N,103396.50722853094,0.01290356245128681,True
70464.68865854396,320.0574,31112.43292176239,34745.29058343656,4703.841976224867,51.72419649881846,4.730564685349179,15433.0,0.796232,497.9645,3000.0,211.9941,1.7624301083408656,VLG12BR_219,pop,N,102772.58623298028,0.01275576668268079,True
