mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,num,cost_grid
62124.766635153836,147.5705,13516.681347662538,55834.84675078598,2702.9577556082795,52.10971487272599,4.79889697959737,8868.0,0.6166,395.2379,4000.0,164.8615,1.8497264170746615,id1,1.011,0.03138980824468075
62079.483508389385,172.1656,14812.248744606779,51046.04278211593,3202.729819177614,52.06661521169511,4.81765929747347,10508.0,0.63472,404.4034,4000.0,164.5675,1.8356999633662212,id1,1.011,0.030512055785281395
62034.553270469056,196.7607,16163.238862424358,46152.143911509724,3702.5018827467857,52.0225658549894,4.837190604533188,12147.0,0.653507,413.8358,4000.0,166.7425,1.8213586526354222,id1,1.011,0.028729705156767017
61989.983920057435,221.3557,17354.88949854349,41094.34749030842,4202.273946315864,51.97704434429046,4.854348929204225,13787.0,0.672986,423.5415,4000.0,171.6357,1.8066827877450973,id1,1.011,0.026772665259321298
61945.78339891065,245.9508,18128.63350846331,35831.887646598174,4702.046009884853,51.92969357158246,4.865366612597003,15427.0,0.693183,433.5273,4000.0,178.1968,1.7916838047359744,id1,1.011,0.025144269116540982
61901.95959650231,270.5459,18299.974362122324,30389.281637806303,5201.818073453728,51.88074181614383,4.867575216692743,17066.0,0.714125,443.7995,4000.0,185.3841,1.7763741857353903,id1,1.011,0.024182106296610006
61858.520354599226,295.141,17776.848959260726,24838.72414360205,5701.590137022394,51.83084175769645,4.859667245592218,18706.0,0.735839,454.3643,4000.0,192.0495,1.7607313134323495,id1,1.011,0.02372124566205394
61815.473471401565,319.7361,16585.12606359267,19255.827599792217,6201.362200590688,51.7806705819254,4.84205641448119,20346.0,0.758354,465.2279,4000.0,195.2455,1.744766931351766,id1,1.011,0.014915530571293191
61772.82670474525,344.3311,15047.904906799109,13615.62865881951,6701.134264154805,51.72999083726482,4.819465643443943,21985.0,0.781699,476.3958,4000.0,195.3227,1.7284938237026544,id1,1.011,0.0
61730.58339117146,368.9262,13465.809920383068,7841.451399516744,7200.906327716351,51.678102940630694,4.796269521040839,23625.0,0.803026,486.1327,4000.0,195.3176,1.7111214218398796,id1,1.011,0.0
61688.71981136223,393.5213,11851.759282647825,1948.5776380974464,7700.678391278657,51.625143678086665,4.772659587525314,25265.0,0.818688,492.2672,3724.0,195.3137,1.6534068328481486,id1,1.011,0.0
61648.12695192465,418.1164,10216.597439044572,-4022.968472094435,8165.942596704776,51.571472539986026,4.748796970385978,26791.0,0.82,489.9148,3429.0,195.3069,1.587037342436685,id1,1.011,0.0
61609.08964414896,442.7115,8588.940097789055,-9969.850228646701,8594.33099237276,51.51801827163693,4.7250997227167515,28197.0,0.82,487.0046,3134.0,195.2951,1.5186756006656286,id1,1.011,0.0
61571.66675339052,467.3066,6971.213012053773,-15885.258374195451,8985.843578277516,51.464842171565095,4.701602069623604,29481.0,0.82,484.3295,2838.0,195.2954,1.4487951144654911,id1,1.011,0.0
61535.888541716595,491.9016,5361.407613911877,-21771.561455104522,9340.480354417443,51.411923055202806,4.678273867406739,30645.0,0.82,481.8936,2543.0,195.2867,1.377895839683284,id1,1.011,0.0
61501.78217224518,516.4967,3759.693720221166,-27631.766486270993,9658.241320791816,51.35923396048336,4.6551165122113956,31687.0,0.818809,479.004,2248.0,195.2773,1.3056619438263237,id1,1.011,0.0
61469.4038663893,541.0918,2167.7016889616407,-33460.19173918541,9939.126477400292,51.30682606375636,4.632152514162971,32609.0,0.816183,475.5296,1953.0,195.2643,1.2320609204973014,id1,1.011,0.0
61438.81888622386,565.6869,587.7720914159173,-39249.62516236227,10183.135824242741,51.25476432196059,4.609414392423778,33409.0,0.813388,472.2171,1658.0,195.2516,1.1574482209028034,id1,1.011,0.0
61410.06085815455,590.282,-980.6322401649827,-45001.847320551526,10390.269361319226,51.20303279352097,4.58689654838898,34089.0,0.810399,469.0527,1363.0,195.2619,1.081784019454777,id1,1.011,0.0
61383.16420637061,614.877,-2540.2719190990947,-50717.87565775351,10560.527088629979,51.1516224481979,4.5645517303816465,34647.0,0.807184,466.0186,1068.0,195.2491,1.0050670152433256,id1,1.011,0.0
61358.163806739874,639.4721,-4089.2588764901675,-56399.8445706728,10693.909006175496,51.100514221490364,4.54240890185948,35085.0,0.8037,463.09,772.0,195.2334,0.9270091685654799,id1,1.011,0.0
61335.094288671804,664.0672,-5627.684213312879,-62049.15945092645,10790.415113956717,51.04969557690905,4.520465639528947,35402.0,0.799852,460.2112,477.0,195.2389,0.8480753138737295,id1,1.011,0.0
61313.990197776926,688.6623,-7157.803723263507,-67665.87967945568,10850.045411975665,50.99916605346691,4.498688603771497,35597.0,0.795556,457.3324,182.0,195.2286,0.7680316255538068,id1,1.011,0.0
61294.88458265714,713.2574,-8677.996606449531,-73250.09201614889,10872.799900238608,50.948924977801155,4.477099945865759,35672.0,0.792638,455.4999,-0.0,195.2241,0.7178829844986105,id1,1.011,0.0
61277.032273523124,737.8524,-10191.977899476195,-78813.23352710696,10872.799900005002,50.898869521905695,4.455645967108827,35672.0,0.78972,453.8229,-182.0,195.2195,0.6678235936484168,id1,1.011,0.0
62399.99989979509,0.0,9878.779421802412,78833.15637847761,30.48000030412531,52.316619999102564,4.746299998544281,100.0,0.3,198.3755,2687.0,187.37,1.8804366725175432,id0,1.02,0.18511500383231355
62353.188690465315,24.8727,9556.67521436813,76342.88290663014,370.01127713633053,52.29423016585767,4.741490553830715,1214.0,0.380574,250.6891,2986.0,187.1241,1.8085041430345017,id0,1.02,0.09018519003130274
62308.23181150283,49.7454,9162.442785759116,73188.59479340226,747.2555942880856,52.26586972596781,4.735607854961193,2452.0,0.465001,304.9848,3284.0,173.848,1.7992617299444273,id0,1.02,0.06195193232414509
62263.582707507114,74.6182,9577.307657628597,69339.65035918831,1162.212951760022,52.23124836513531,4.741594644565547,3813.0,0.553695,361.4246,3583.0,163.0527,1.8327456164011917,id0,1.02,0.04784778124747275
62218.18696014375,99.4909,10915.390224761795,64948.54542263341,1614.8833495514905,52.19173348394054,4.761099777609596,5298.0,0.579335,376.1731,3881.0,161.8812,1.8638824960349745,id0,1.02,0.04005442294320561
62172.027785850056,124.3636,12400.257358490464,60410.63364889605,2105.266787659127,52.15089188600396,4.782716459303355,6907.0,0.595769,384.6173,4000.0,161.7352,1.8659961864274868,id0,1.02,0.03275664494575307
62125.82151276522,149.2363,13929.95684204314,55775.70294961418,2610.6804363883684,52.10917274021664,4.804946181297115,8565.0,0.613325,393.5742,4000.0,159.4888,1.8522093512753184,id0,1.02,0.03159923414120009
62079.96643792683,174.109,15680.332052720665,51096.90349730897,3116.094085116721,52.06704873711197,4.830360804030465,10223.0,0.631532,402.7957,4000.0,158.2517,1.8380880341142414,id0,1.02,0.030699527155502275
62034.47090825285,198.9817,17575.037158131843,46347.37044355952,3621.5077338442265,52.024278648033004,4.857833486865031,11882.0,0.650416,412.2888,4000.0,160.8858,1.8236233326388986,id0,1.02,0.028626069758991336
61989.34320559732,223.8545,19289.238839436894,41401.0227803043,4126.921382571179,51.979738540625256,4.88260719513178,13540.0,0.670004,422.0604,4000.0,170.0641,1.808837487249122,id0,1.02,0.026255998388597004
61944.591551252015,248.7272,20214.082039679775,36121.46797291268,4632.335031297562,51.932225949686945,4.895798551954419,15198.0,0.690322,432.1174,4000.0,175.8099,1.7937214471868148,id0,1.02,0.02448733266993715
