mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
75790.63277600188,915.2278,76564.15649502088,-59116.02458024081,10247.959954007936,51.2476501465232,6.9800299566121975,33622.0,0.796501,461.9739,0.0,120.2736,0.8519809201420316,DLH7KK_568,pop,41420.29848719055,0.0,True
73134.2149443065,0.0,-75422.76436959424,57868.84198459424,30.48000030430897,52.32129686424836,4.779955728887085,100.0,0.3,198.3755,2258.0,183.0038,1.9244766463840222,DLH1A_699,fuel,119450.07236972328,0.17681577918493818,True
73090.8351120334,22.5213,-75542.2718916711,55591.36161127637,288.7922613055869,52.3008014491572,4.778710618129601,947.0,0.363408,239.6025,2528.0,183.0038,1.8693708127802136,DLH1A_699,fuel,112164.8890543912,0.09705265399407659,True
73048.72452581194,45.0426,-75686.71592331612,52838.660849035565,578.0239657770211,52.27602943381438,4.777207109180204,1896.0,0.431866,283.8021,2798.0,149.2218,1.850868575744227,DLH1A_699,fuel,109944.72765877504,0.06769835471914573,True
73007.07233748597,67.5639,-74015.15059560677,50032.155875587996,898.1751137184378,52.25102067797197,4.802390901986124,2947.0,0.500588,327.757,3000.0,125.3662,1.852303365823471,DLH1A_699,fuel,110113.4505727413,0.05393912554786392,True
72965.43626859419,90.0852,-70937.23183846797,47847.521272377075,1241.3996213769417,52.23178130374645,4.848060555263928,4073.0,0.5672,369.9006,3000.0,125.3578,1.8440529657008065,DLH1A_699,fuel,109150.75534755623,0.04233407234339939,True
72924.03177683614,112.6065,-67460.19866346025,45380.3781580408,1584.6241290355958,52.21003292633176,4.899604424966396,5199.0,0.578339,375.6599,3000.0,125.3562,1.8351225668291191,DLH1A_699,fuel,108128.55617860935,0.03675937639782992,True
72882.83147947134,135.1278,-63928.67445912245,42874.71454985115,1927.8486366942184,52.187922041498965,4.951904384330659,6325.0,0.589756,381.5346,3000.0,125.3645,1.8260703356116914,DLH1A_699,fuel,107112.40558523202,0.03743995641502801,True
72841.83812095816,157.6491,-60342.00799949356,40329.150695298835,2271.073144352806,52.16543528418411,5.0049678612923865,7451.0,0.601458,387.527,3000.0,125.3601,1.816897021698059,DLH1A_699,fuel,106102.1592689268,0.03992017131698282,True
72801.05442594973,180.1703,-56698.53914178543,37743.684932393415,2614.2976520113552,52.14257175486376,5.058816723617178,8577.0,0.613453,393.6392,3000.0,125.3399,1.8076032358407943,DLH1A_699,fuel,105097.66104960082,0.04233281566830174,True
72760.48310050005,202.6916,-52996.404189798726,35118.559303807226,2957.5221596698634,52.1193327073516,5.113475697531888,9703.0,0.625748,399.8735,3000.0,125.3265,1.798189600975492,DLH1A_699,fuel,104098.76009369726,0.04374800582925582,True
72720.1268333247,225.2129,-49234.75170606037,32452.545620958055,3300.7466673283266,52.09570601931381,5.168954823594849,10829.0,0.638351,406.2321,3000.0,125.3304,1.7886566368535037,DLH1A_699,fuel,103105.29877324167,0.04021988840589923,True
72679.98829709418,247.7342,-45413.20643377346,29743.699648290065,3643.9711749867397,52.07167305142675,5.22525715225393,11955.0,0.651272,412.7171,3000.0,125.3276,1.7790047552686488,DLH1A_699,fuel,102117.11300462746,0.03550479901521028,True
72640.07014973598,270.2555,-41530.268198690756,26991.620853138233,3987.195682645097,52.04722910498885,5.282401854253595,13081.0,0.664517,419.3307,3000.0,125.3108,1.7692343471534036,DLH1A_699,fuel,101134.04170229749,0.029797220732400435,True
72600.37503571721,292.7768,-37584.045374917776,24196.418494672846,4330.420190303392,52.02237403441199,5.340413657925286,14207.0,0.678095,426.075,3000.0,125.3025,1.7593457014168183,DLH1A_699,fuel,100155.91876218034,0.02542595535537441,True
72560.90558727813,315.2981,-33573.701843435236,21356.669898683744,4673.64469796162,51.99709378298442,5.399301927736112,15333.0,0.692015,432.9522,3000.0,125.3107,1.7493390996749039,DLH1A_699,fuel,99182.58279357542,0.02332190386668396,True
72521.66442558217,337.8194,-29498.803348880047,18470.342549851943,5016.869205619771,51.97136874676372,5.459070075656474,16460.0,0.706286,439.9643,3000.0,125.3125,1.7392030075020242,DLH1A_699,fuel,98212.75617786244,0.022229181264528993,True
72482.6541617447,360.3407,-25357.77599370155,15536.97194632684,5360.09371327783,51.94519344492799,5.519737865798557,17586.0,0.720917,447.1134,3000.0,125.2945,1.7289607359229775,DLH1A_699,fuel,97248.49199894612,0.021762541720651958,True
72443.87739769953,382.862,-21148.303459528543,12557.101625518648,5703.31822093579,51.91857142562963,5.581335701794194,18712.0,0.735916,454.4014,3000.0,125.2682,1.7186008504947814,DLH1A_699,fuel,96288.51565717964,0.021038955163513073,True
72405.33672685765,405.3833,-16868.608815059106,9530.475662130797,6046.542728593629,51.89149894197726,5.6438860653329295,19838.0,0.751292,461.8303,3000.0,125.2527,1.7081234266866403,DLH1A_699,fuel,95332.66840264578,0.0209083235829885,True
72367.03473450792,427.9046,-12517.90982939642,6455.393799612753,6389.767236251329,51.863959160935686,5.707396879873912,20964.0,0.767056,469.4019,3000.0,125.2435,1.6975284502755714,DLH1A_699,fuel,94382.9173796621,0.0007785612556007926,True
72328.97330377436,450.4259,-8095.175338688845,3330.4695897235997,6732.991743908865,51.83593803028525,5.771879518590352,22090.0,0.783216,477.1182,2939.0,125.2222,1.6766208809378238,DLH1A_699,fuel,92585.69675273643,0.0,True
72291.37167773607,472.9472,-3597.806217945179,155.3197102320046,7069.278794948636,51.807430475236885,5.837367991694014,23193.0,0.799442,484.8203,2669.0,125.2,1.6193329298295844,DLH1A_699,fuel,87987.25515214867,0.0,True
72255.0031207653,495.4684,975.9796721945484,-3071.133650157512,7374.646402519053,51.7784250625844,5.903884098705365,24195.0,0.814522,491.9373,2399.0,125.194,1.560549100182919,DLH1A_699,fuel,83865.17058182842,0.0,True
72219.80705372756,517.9897,5619.630265427362,-6346.139190692482,7649.094566619128,51.74894471465543,5.971328783587295,25095.0,0.817627,491.9752,2129.0,125.198,1.4947573763304802,DLH1A_699,fuel,79230.87734858127,0.0,True
72186.00523592868,540.511,10265.47796935918,-9623.179756167372,7892.623287248539,51.71940747270794,6.038717253240418,25894.0,0.814464,488.4425,1858.0,125.1937,1.4235810883335789,DLH1A_699,fuel,74215.35627285145,0.0,True
72153.80162618797,563.0323,14880.097161944319,-12877.675084886685,8105.232564407144,51.690035315345455,6.105565609852017,26592.0,0.811178,485.0507,1588.0,125.1775,1.3505720544934545,DLH1A_699,fuel,69346.95835285715,0.0,True
72123.24534977727,585.5536,19465.36866739585,-16109.533580490088,8286.922398094901,51.66082985996891,6.171903001949381,27188.0,0.80768,481.7463,1318.0,125.1769,1.2756170478576252,DLH1A_699,fuel,64587.10573506862,0.0,True
72094.38464134003,608.0749,24021.10691788904,-19320.507142411112,8437.6927883118,51.63177616420615,6.23772843048433,27683.0,0.803934,478.5081,1048.0,125.1713,1.198779809420842,DLH1A_699,fuel,59917.62665486327,0.0,True
72067.2654110895,630.5962,28548.086748307698,-22510.54647300902,8557.543735057905,51.60287543321378,6.303054851253344,28076.0,0.799772,475.2354,777.0,125.1558,1.1197796940179896,DLH1A_699,fuel,55300.931111454855,0.0,True
72041.93462790955,653.1175,33046.39195828122,-25678.55173736939,8646.475238333334,51.57413832753058,6.367885280528189,28368.0,0.795075,471.8569,507.0,125.1442,1.0390720888783398,DLH1A_699,fuel,50748.61628600875,0.0,True
72018.4388540912,675.6388,37514.64443266621,-28824.046649862612,8704.48729813841,51.545569987234366,6.432201566469063,28558.0,0.789547,468.1953,237.0,125.1391,0.956182742421657,DLH1A_699,fuel,46220.58826593513,0.0,True
71996.8288707436,698.1601,41949.6542435965,-31945.55140775417,8731.579914474116,51.517184747685455,6.495959554106464,28647.0,0.783641,464.5161,-0.0,125.1333,0.8811094494696367,DLH1A_699,fuel,42232.31285328412,0.0,True
71976.9228857965,720.6814,46351.01782031592,-35042.709748454276,8731.579914250777,51.48898670129679,6.559155355569148,28647.0,0.783637,464.5136,-0.0,125.111,0.8809830424064602,DLH1A_699,fuel,42225.56003046951,0.0,True
71957.01984705793,743.2027,50753.56725436217,-38138.13271734484,8731.579914027345,51.46077022718715,6.622290347676139,28647.0,0.78363,464.5097,-0.0,125.1075,0.8808544227098308,DLH1A_699,fuel,42218.66754168306,0.0,True
71937.11982179325,765.724,55156.26887459872,-41233.25875749006,8731.579913803833,51.43252253946051,6.685349508450983,28647.0,0.783602,464.493,-0.0,125.1166,0.8807052014429447,DLH1A_699,fuel,42210.47496042583,0.0,True
71917.22337375273,788.2453,59558.31541375336,-44328.98017658778,8731.579913580248,51.40423577187582,6.748321138819174,28647.0,0.783574,464.4766,-0.0,125.1118,0.8805564992192777,DLH1A_699,fuel,42202.31642398987,0.0,True
71897.33048693044,810.7665,63960.469317741685,-47424.219267490545,8731.579913356592,51.375919620392644,6.811216496544784,28647.0,0.783536,464.4541,-0.0,125.0975,0.8803979891656273,DLH1A_699,fuel,42193.54096866765,0.0,True
71877.44143238991,833.2878,68363.18033616322,-50518.21258154984,8731.579913132877,51.347580968768185,6.874042301966049,28647.0,0.783507,464.4369,-0.0,125.1015,0.8802480653820466,DLH1A_699,fuel,42185.30836857554,0.0,True
71857.55597239178,855.8091,72765.51359958242,-53612.39723299109,8731.579912909101,51.319207077122684,6.936784921752717,28647.0,0.78348,464.4206,-0.0,125.117,0.8800996293096428,DLH1A_699,fuel,42177.17078712575,0.0,True
71837.6740666586,878.3304,77166.85535745014,-56707.6637311305,8731.579912685267,51.29079010618285,6.999435423388753,28647.0,0.783452,464.4043,-0.0,125.1325,0.8799512284811332,DLH1A_699,fuel,42169.03667996525,0.0,True
73134.21494446113,0.0,-75422.7643708341,57868.84198465277,30.48000030054227,52.32129686424872,4.77995572886883,100.0,0.3,198.3755,2014.0,183.0038,1.859315327653663,DLH1A_699,pop,110946.1699217048,0.17681577918271152,True
73091.29663232322,23.0608,-75545.30735043567,55533.51425485011,266.40558232171344,52.30028087127287,4.778679006385749,874.0,0.372907,245.9277,2291.0,183.0038,1.7951395640964534,DLH1A_699,pop,103778.96680403093,0.09974210164808192,True
73049.90066924407,46.1217,-75697.31548960516,52636.66268724215,534.7498171917,52.27421161787072,4.777096839530926,1754.0,0.448443,294.841,2567.0,157.3565,1.7898203396176475,DLH1A_699,pop,103225.62565465253,0.07023072331868171,True
73008.67638834025,69.1825,-74357.9331244624,49425.8717018333,835.5127049064298,52.24552279142022,4.797490040994476,2741.0,0.525487,344.3072,2844.0,125.0862,1.8234099649545463,DLH1A_699,pop,106817.44591289587,0.053406480428516444,True
72966.73448623324,92.2433,-71032.97243918903,47090.24859439534,1168.6942454533955,52.22495949125073,4.846814578849585,3834.0,0.564876,368.6953,3000.0,90.7787,1.8458682927987557,DLH1A_699,pop,109361.03304730618,0.04038336757483014,True
72924.2987158726,115.3042,-66682.35137547823,47031.11341503709,1520.1413248506176,52.22497137105834,4.910692704380138,4987.0,0.576226,374.5691,3000.0,87.4308,1.8367482567711217,DLH1A_699,pop,108313.14846554381,0.0373870556646903,True
72882.07655222183,138.365,-62266.085302554675,47229.273212088665,1871.5884042473979,52.22727000910409,4.975486933908481,6140.0,0.587865,380.5636,3000.0,90.7021,1.8275003896197173,DLH1A_699,pop,107271.63851281593,0.03641102753045469,True
72840.07094543581,161.4258,-57774.60409578596,47174.23220885429,2223.0354836431525,52.227264297183076,5.041435518946565,7293.0,0.599803,386.6811,3000.0,100.3962,1.818125447803371,DLH1A_699,pop,106236.34214616477,0.03633835538277993,True
72798.28482358223,184.4867,-53285.15782499706,46350.57456467212,2574.48256303568,52.22030991609731,5.107475705818644,8446.0,0.612046,392.924,3000.0,114.2322,1.8086241541420796,DLH1A_699,pop,105207.0984236634,0.037768195260121935,True
72756.72109398221,207.5475,-49055.437969361854,44446.80129648333,2925.9296424238755,52.20358260017047,5.1698404037086805,9600.0,0.624603,399.2945,3000.0,125.2963,1.7989866956501166,DLH1A_699,pop,104182.64077261253,0.037466826170449184,True
72715.38264461642,230.6083,-45208.02561384654,41723.05421867516,3277.3767218089292,52.179417458196674,5.226660253678232,10753.0,0.637483,405.7952,3000.0,133.8967,1.7892342762220121,DLH1A_699,pop,103164.99429751058,0.03601019203808046,True
