mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
75285.60588105117,560.9954,5618.78504648064,-30450.097086220867,6891.763144387846,51.140386803671085,5.410986137794768,22611.0,0.82,498.4706,3000.0,154.591,1.7131600627861454,EJU78CP_1097,97273.19097895603,0.0
75247.11353134035,583.4353,8077.846634718082,-35626.75990890076,7233.745964683251,51.09380239566162,5.446116661241487,23733.0,0.82,496.1888,3000.0,154.5952,1.7002376048843688,EJU78CP_1097,95879.10820893435,0.0
75208.88317822004,605.8751,10525.180315534475,-40779.71234819526,7575.728784978138,51.04742091435029,5.481009340590249,24855.0,0.82,493.8964,3000.0,154.6035,1.68768998713949,EJU78CP_1097,94599.89017214818,0.0
75170.90264181675,628.3149,12960.369910307714,-45909.01559501112,7917.711605272467,51.00124200630937,5.515659453070151,25977.0,0.82,491.5933,2889.0,154.6144,1.6591739875331784,EJU78CP_1097,91803.06627883948,0.0
75133.51471923706,650.7547,15383.671042679336,-51015.78197534528,8247.062008035171,50.95525585215227,5.5500718317296105,27057.0,0.82,489.3651,2665.0,154.628,1.6104787472825581,EJU78CP_1097,87474.54376875244,0.0
75097.15507059965,673.1945,17795.737533053045,-56101.9899534649,8550.832299244948,50.90944482464307,5.584256890244438,28054.0,0.82,487.3009,2440.0,154.6357,1.5573766322254508,EJU78CP_1097,83277.32930074379,0.0
75061.91090142267,695.6343,20197.875993321784,-61169.01750358052,8829.022478897425,50.863796661228164,5.618234277119725,28967.0,0.82,485.4028,2216.0,154.6377,1.500582665226727,EJU78CP_1097,79222.37117433852,0.0
75027.86350935113,718.0742,22591.368643651473,-66218.2772723125,9081.63254699124,50.81829876531798,5.652023172649674,29795.0,0.817913,482.4416,1992.0,154.6337,1.439890323256027,EJU78CP_1097,75110.45132026405,0.0
74995.14463129941,740.514,24971.459027028024,-71238.34917468636,9308.66250352582,50.77305418628598,5.685557647377392,30540.0,0.814499,478.8785,1767.0,154.6267,1.3754532852323647,EJU78CP_1097,70981.01119154357,0.0
74963.86734363374,762.9538,27335.386280876173,-76222.75138332554,9510.112348500978,50.72812154355147,5.718800295560508,31201.0,0.811497,475.7393,1543.0,154.6477,1.3083741091324905,EJU78CP_1097,66981.97804747909,0.0
74934.09398369967,785.3936,29682.76388844148,-81176.96534240806,9685.982081916769,50.68345178953108,5.751746738491615,31778.0,0.808245,472.6344,1318.0,154.6593,1.2382823083939622,EJU78CP_1097,63019.60244947317,0.0
74905.8979274822,807.8334,32014.558882120244,-86100.85300194785,9836.271703773515,50.63904634161031,5.7844121471639385,32271.0,0.805317,469.8999,1094.0,154.6563,1.1661349706187907,EJU78CP_1097,59147.684584844836,0.0
