mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
62605.86152976031,740.2226,-75426.87394261667,-22409.73308619377,10604.356916418203,51.836462355074985,2.3054552951269014,34791.0,0.801332,462.3397,1226.0,253.18,1.0260092015625255,EIN84T_1564,51774.43650926317,0.0
62583.94936627871,761.3718,-80235.89195804679,-23863.492173529572,10736.031122339658,51.822716795313646,2.2358118817887096,35223.0,0.798756,459.9526,1014.0,253.1863,0.9618145113460623,EIN84T_1564,48664.614659777006,0.0
62563.397425346986,782.5211,-85022.1250893719,-25309.79062796313,10844.98302157682,51.809000698408546,2.1665405400960207,35581.0,0.796069,457.6618,803.0,253.1876,0.8973990865108115,EIN84T_1564,45596.85877190579,0.0
62544.21947775822,803.6703,-89786.9590728205,-26749.507764116584,10931.212614130094,51.79530656005309,2.097620805292578,35864.0,0.793181,455.4137,591.0,253.1887,0.832307961245178,EIN84T_1564,42535.62364655983,0.0
62526.42726739128,824.8195,-94531.25194123074,-28182.911090201393,10994.719900000702,51.78163241626128,2.029039788460414,36072.0,0.790292,453.3236,380.0,253.1899,0.7673297331049622,EIN84T_1564,39511.41179153837,0.0
77219.99990000273,0.0,90635.7234894465,31514.738268079578,30.480000304413878,52.32860183627573,4.708839891842767,100.0,0.3,198.3755,2113.0,3.1751,1.8495306941306975,EIN84T_1633,121483.4177695887,0.05658830427636085
77178.98758054481,22.165,90760.15571323571,33757.82652983307,268.44508078353294,52.34874973483899,4.7112793182774535,881.0,0.357404,235.6982,2335.0,3.1751,1.822230382646724,EIN84T_1633,113638.37149980754,0.053631994013641396
77138.58864113646,44.33,90908.08633170059,36424.51063888323,531.3675791999931,52.37270238984531,4.714182452143272,1743.0,0.42009,276.2104,2557.0,329.9276,1.8069529440059016,EIN84T_1633,110303.98556680734,0.04868005851578296
77098.5489994154,66.495,89339.03445416033,39134.27725734912,819.2474955540316,52.39732531828689,4.6917992625859375,2688.0,0.484108,317.2548,2778.0,296.6801,1.8085696224760646,EIN84T_1633,110633.20090028059,0.040466927076001455
77058.49477390859,88.66,86124.51459888613,40749.61333679351,1132.0848298455708,52.412365038004204,4.644846777747058,3714.0,0.546192,356.6517,3000.0,263.4326,1.8214566828341292,EIN84T_1633,113456.13481092567,0.03201565548538421
77018.1736532752,110.825,82106.22448208767,40286.99579633315,1469.8795820737612,52.40882318341906,4.585497344067755,4822.0,0.604105,392.9221,3000.0,247.7972,1.8213120794188211,EIN84T_1633,113422.25362654233,0.024578951580323444
76977.8745056454,132.9901,77978.02303200042,38602.07566507397,1807.6743343027943,52.39427658631817,4.5242515582194445,5931.0,0.660031,427.6024,3000.0,247.8171,1.8269503948204433,EIN84T_1633,114786.90517612494,0.017560929038887587
76937.46251054363,155.1551,73482.90649922793,36769.21661686496,2145.4690865319103,52.378417474530885,4.457608579136697,7039.0,0.712805,459.9548,3000.0,247.8462,1.834971550779116,EIN84T_1633,116904.8525730937,0.011856885823775882
76896.87846114182,177.3201,68645.19263998138,34799.52903001421,2483.263838761082,52.36133358527683,4.385940474935342,8147.0,0.761815,489.607,3000.0,247.8663,1.8429732089635111,EIN84T_1633,119279.47311558935,0.00818470732034906
76856.11801945009,199.4851,63493.694826116145,32704.194929012585,2821.058590990291,52.34311299120143,4.309685199269947,9255.0,0.806869,516.4656,3000.0,247.8672,1.8497769332259453,EIN84T_1633,121736.04136182686,0.007165131998661231
76815.19380690361,221.6501,58058.64781270795,30493.62106851238,3158.8533432195313,52.32383718430875,4.22930086924234,10364.0,0.82,522.7306,3000.0,247.8498,1.8461410991476916,EIN84T_1633,120858.33245585964,0.005951719197956173
76774.32791498431,243.8151,52558.22662967035,28254.51341734158,3496.648095448765,52.30425657285694,4.148020709694935,11472.0,0.82,520.5818,3000.0,247.8355,1.8375645755455967,EIN84T_1633,118213.36008095008,0.005410353179419626
76733.65350597698,265.9801,47081.137602353694,26023.314794782287,3834.442847677986,52.28468937602951,4.06715659137281,12580.0,0.82,518.4241,3000.0,247.8388,1.828167321776144,EIN84T_1633,115691.02610430567,0.004844222027918468
76693.18713545082,288.1451,41626.79305106269,23801.740508664847,4172.237599907191,52.26515185634836,3.986699345529906,13688.0,0.82,516.2574,3000.0,247.8669,1.818013529484318,EIN84T_1633,113289.58272933005,0.004267845881020485
76652.94369344016,310.3101,36194.328135307696,21592.191446259563,4510.032352136377,52.245666432231005,3.906635709110679,14797.0,0.82,514.0816,3000.0,247.9073,1.8071748637677831,EIN84T_1633,111005.83512043659,0.003841269204387271
76612.93606739954,332.4751,30783.384622914167,19395.833597248093,4847.827104365542,52.22624434989542,3.8269596109406008,15905.0,0.82,511.8965,3000.0,247.9398,1.7957620999155999,EIN84T_1633,108841.57450641131,0.0033442949430328352
76573.17486260095,354.6402,25394.374903980057,17211.9409330791,5185.621856594686,52.20687978621753,3.7476760823542614,17013.0,0.82,509.702,3000.0,247.9523,1.7838717943815454,EIN84T_1633,106793.82874258986,0.0030807837390430925
76533.66818098609,376.8052,20028.169977713274,15038.654693605366,5523.4166088238035,52.187556725606,3.66879685354545,18121.0,0.82,507.4981,3000.0,247.9492,1.7716168278817865,EIN84T_1633,104861.49265135512,0.0027907783663801383
76494.42145663218,398.9702,14685.465224487156,12874.549837423507,5861.211361052892,52.16826308610827,3.5903311970222087,19230.0,0.82,505.2845,3000.0,247.9492,1.759105393488543,EIN84T_1633,103042.36075732732,0.0025640434529401006
76455.43734384689,421.1352,9366.24460893487,10719.961355995627,6199.006113281954,52.149002647204,3.512278080487554,20338.0,0.82,503.0612,3000.0,247.9659,1.746478952472999,EIN84T_1633,101338.2653904352,0.0010374762745467615
76416.7156524379,443.3002,4069.9916997717237,8576.464160532494,6536.800865510981,52.12979033418374,3.4346291333258994,21446.0,0.82,500.828,3000.0,247.9997,1.7338501661606016,EIN84T_1633,99747.3488174557,0.0
76378.25332383145,465.4652,-1203.8231339256295,6445.673724897189,6874.595617739967,52.11064139757431,3.3573757063156546,22554.0,0.82,498.5849,3000.0,248.0376,1.7213408506271732,EIN84T_1633,98269.34220943291,0.0
76340.0444413457,487.6302,-6455.227054032563,4327.971342274643,7212.390369968921,52.09155995526768,3.2805164870933363,23663.0,0.82,496.3316,2931.0,248.0653,1.6999665910724706,EIN84T_1633,95882.1037151551,0.0
76302.275589257,509.7952,-11684.423040478434,2222.1705804674025,7542.454267641487,52.072536079757924,3.2040476158186664,24746.0,0.82,494.1199,2710.0,248.0772,1.6552046812499506,EIN84T_1633,91367.39383122532,0.0
76265.44921700696,531.9602,-16892.759152899234,126.02265571243478,7847.5607473766095,52.05355023718105,3.127948560376032,25747.0,0.82,492.0666,2488.0,248.0823,1.6056788267088058,EIN84T_1633,86999.1460428496,0.0
76229.65997932568,554.1252,-22081.583046369535,-1961.7348829022676,8127.709809173948,52.03459168718997,3.0521989207899165,26666.0,0.82,490.1737,2266.0,248.0924,1.55185383349242,EIN84T_1633,82772.82960872435,0.0
76194.99657263211,576.2903,-27252.691569731905,-4041.300361726904,8382.901453033384,52.0156591797851,2.976771769382185,27503.0,0.816874,486.5813,2045.0,248.111,1.4933485409702998,EIN84T_1633,78424.73820231642,0.0
76161.622404915,598.4553,-32388.332314227522,-6104.674642315021,8613.135678954872,51.99682625898108,2.9019249965271863,28258.0,0.813248,482.8676,1823.0,248.1363,1.4307958264953606,EIN84T_1633,74145.61067867637,0.0
76129.63580640945,620.6203,-37487.372604017066,-8150.721603809503,8818.412486938381,51.97810427231853,2.8276736843450734,28932.0,0.80978,479.4246,1601.0,248.1602,1.3649084745923217,EIN84T_1633,69983.53948094785,0.0
