mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
77048.94474166368,126.2169,76535.42261533973,-28690.90810657088,367.6801120454729,52.465334661140744,4.486244357312325,1206.0,0.82,540.1588,1262.0,294.0118,1.8542369847897984,EIN611_1579,123670.81617482158,0.017316097365684926
77009.95823388039,147.2531,71201.25168120353,-26314.660220139773,502.56015737332945,52.48742779484369,4.408024702353944,1649.0,0.82,539.3296,1473.0,294.5808,1.8575339252672833,EIN611_1579,125033.93355971843,0.00671278472824825
76970.90678294479,168.2892,65900.30081833088,-23889.847391572617,659.9202103363982,52.50990199201904,4.330227045335028,2165.0,0.82,538.3605,1683.0,294.4611,1.86006740795882,EIN611_1579,126164.03609353006,0.005075984261188711
76931.80510541434,189.3254,60605.13028442733,-21481.04047530963,839.7602709291689,52.53218057167655,4.252432399863774,2755.0,0.82,537.2509,1893.0,294.409,1.8620074420099224,EIN611_1579,127087.28646351064,0.004136171018732378
76892.66511671619,210.3615,55320.082676072365,-19082.632652769797,1042.0803391442164,52.55431357794067,4.174706864742952,3419.0,0.82,535.9998,2104.0,294.3359,1.8634933490096586,EIN611_1579,127834.23258190093,0.0034664076154454935
76853.49650345292,231.3977,50045.77983441731,-16697.208546198457,1266.8804149710534,52.576277908637934,4.097060012965391,4156.0,0.82,534.6062,2314.0,294.2641,1.864564156450825,EIN611_1579,128397.98875360907,0.0030288531859185117
76814.30715219947,252.4338,44783.79115403555,-14325.30008908939,1514.1604983938892,52.598068866336114,4.019515908325674,4968.0,0.82,533.0691,2524.0,294.2296,1.865310649476494,EIN611_1579,128807.16913992469,0.0026467250487408603
76775.10346025492,273.47,39537.19126499302,-11964.124972155209,1783.9205893863327,52.61971150960232,3.9421213907272765,5853.0,0.82,531.3872,2735.0,294.1834,1.8658283870163712,EIN611_1579,129101.81379320339,0.002388271680515693
76735.89054952325,294.5061,34307.03380771264,-9615.417843538607,2076.160687895524,52.64119052510425,3.864892790127158,6812.0,0.82,529.5591,2945.0,294.1456,1.8661143772876987,EIN611_1579,129274.09533783725,0.002152650964802269
76696.6724012236,315.5423,29095.216285686354,-7279.079464993785,2390.8807937628135,52.66250708681226,3.7878592502353245,7844.0,0.82,527.5833,3000.0,294.1066,1.862088097770706,EIN611_1579,127193.53250967273,0.0019557657909906427
76657.54206865912,336.5785,23901.87170559397,-4955.271103406924,2711.471774157164,52.68366017750747,3.7110237659303476,8896.0,0.82,525.563,3000.0,294.0635,1.8558115519992004,EIN611_1579,124406.03078354178,0.0017951152134144325
76618.54706718863,357.6146,18726.816381685276,-2644.3109585317634,3032.0627545421466,52.70464738502327,3.634384633053172,9948.0,0.82,523.5349,3000.0,294.0276,1.848722173187785,EIN611_1579,121733.11541178483,0.0016470785820977061
76579.70363676694,378.6508,13570.429195876834,-345.5663469321698,3352.6537349158452,52.72547482770534,3.5579485508689923,11000.0,0.82,521.4989,3000.0,293.9939,1.8408357081331024,EIN611_1579,119173.0223135264,0.0015348460076248746
76541.02746560684,399.6869,8432.892973927215,1941.155849776114,3673.244715276151,52.746144688207266,3.4817192576378044,12051.0,0.82,519.4549,3000.0,293.9625,1.8321922506990838,EIN611_1579,116725.90420873824,0.0014300205169784676
76502.53334331863,420.7231,3314.3914320296076,4216.049270414994,3993.8356956208117,52.76665915274285,3.405700473775045,13103.0,0.82,517.4029,3000.0,293.9299,1.8228262725555735,EIN611_1579,114386.51019853137,0.0013378104703060964
76464.23484323059,441.7592,-1785.0323886298356,6478.988977191646,4314.426675947233,52.78701751050504,3.3298938235796456,14155.0,0.82,515.3427,3000.0,293.9006,1.8128070481470924,EIN611_1579,112155.27563113911,0.0012588454714444967
76426.14404121695,462.7954,-6865.156252019644,8730.251356230967,4635.0176562525785,52.80722272302921,3.2543036823689504,15207.0,0.82,513.2742,3000.0,293.8679,1.8022093537543051,EIN611_1579,110030.87472393969,0.0011842663557819389
76388.2712755165,483.8315,-11926.015781714974,10969.528689019646,4955.6086365336305,52.827272524799916,3.178930532622557,16259.0,0.82,511.1973,3000.0,293.8445,1.7911180400646562,EIN611_1579,108012.10668430314,0.001123218302296112
76350.62494947884,504.8677,-16967.1569937162,13197.617299730498,5276.199616786696,52.847174565029846,3.103782093430262,17310.0,0.82,509.112,3000.0,293.8174,1.7796356437726322,EIN611_1579,106099.30972276442,0.001067030170725711
76313.21137702437,525.9038,-21988.63160346701,15414.168175366487,5596.790597007674,52.866926183435794,3.0288585908004975,18362.0,0.82,507.0181,3000.0,293.7905,1.7678416547176798,EIN611_1579,104288.67800822039,0.0010158635879992492
76276.0346689018,546.94,-26990.332867954963,17619.18767820456,5917.381577191812,52.886527920581024,2.95416260047443,19414.0,0.82,504.9155,3000.0,293.7619,1.7558479817481047,EIN611_1579,102580.9107255545,0.0009718286927193356
76239.09665656408,567.9761,-31972.228539158812,19812.510184556704,6237.972557329944,52.90597876946649,2.879695603289483,20466.0,0.82,502.8041,3000.0,293.7478,1.7437593165478205,EIN611_1579,100975.3987542806,0.00030212786583578004
76202.39684963471,589.0123,-36933.67133365386,21995.364986138,6558.563537404603,52.9252903107658,2.805468102368025,21518.0,0.82,500.6838,3000.0,293.7302,1.7316808990560368,EIN611_1579,99471.71088319297,0.0
76165.9324224454,610.0484,-41874.695819661974,24167.43044364335,6879.154517419113,52.94446014790172,2.731480563178068,22569.0,0.82,498.5545,3000.0,293.713,1.7197273215747677,EIN611_1579,98070.57514772349,0.0
